n,mae_ug_m3,rmse_ug_m3,bias_ug_m3,correlation,r2,split,forecast_hour,model,station_code,skill_vs_persistence_pct
228,29.946491228070172,48.72350292048083,-24.309649122807016,0.472055657714109,-0.04767850211629443,test,12,persistence,JAMBI4,0.0
238,19.363865546218488,25.65524173675681,15.767226890756303,0.5460851062146616,-1.623482192504917,test,12,persistence,KEMAYORAN3,0.0
224,5.904017857142857,8.330711790031597,0.11919642857142845,0.42832180823141663,-0.3514489183138245,test,12,persistence,KOTABARU,0.0
204,4.553921568627451,6.362366374420208,-0.6215686274509804,0.4721396984846695,-0.08143137209185047,test,12,persistence,KOTOTABANG2,0.0
228,11.399561403508772,14.836094263061831,-0.41973684210526335,0.44974253098855105,-0.05970810567217555,test,12,persistence,MALANG,0.0
235,11.194468085106383,15.790591057887822,-5.528085106382978,0.3569396109326229,-0.27950308599607854,test,12,persistence,MAROS,0.0
234,21.35042735042735,28.446893090383817,-7.276068376068377,0.18213728515183136,-0.5492591577923298,test,12,persistence,MEDAN2,0.0
239,20.364016736401673,26.540642237454787,11.392468619246863,0.24408765759857762,-1.1402958896929425,test,12,persistence,MLATI,0.0
218,16.298165137614678,27.41091157540178,-11.066055045871558,0.6722342650094195,0.30319078201242633,test,12,persistence,PALANGKARAYA2,0.0
225,19.980444444444448,30.521837719537427,-4.287111111111112,0.22275459885350907,-0.37236742110542087,test,12,persistence,PALEMBANG3,0.0
238,16.106302521008406,24.939231185039375,3.2592436974789902,0.5707907337313247,0.18959928616335664,test,12,persistence,PALEMBANG4,0.0
73,4.701369863013698,6.403552096458245,-1.6794520547945206,0.683903883425475,0.3623408946887333,test,12,persistence,PALU,0.0
222,12.54774774774775,26.01354463552602,3.7828828828828835,0.16951188540149453,-5.36542807101098,test,12,persistence,PANGKALANBUN2,0.0
231,33.95497835497836,50.26905703549745,-26.37229437229437,0.3709137392503963,-0.23984056416129373,test,12,persistence,PEKANBARU2,0.0
217,24.098617511520736,38.167448190604624,-12.904147465437788,0.2954508389438052,-0.18986161774814914,test,12,persistence,PESAWARAN,0.0
202,30.850000000000005,69.00503246104951,23.613366336633668,0.4181807364217887,-11.287781672193596,test,12,persistence,PONTIANAK2,0.0
226,6.090265486725664,8.631789363198077,-2.3336283185840707,0.46318302094006103,0.04104282585089292,test,12,persistence,SAMARINDA2,0.0
235,12.068510638297871,15.857797598684726,5.743404255319149,0.5016654161237247,-0.46940788794908195,test,12,persistence,SEMARANG,0.0
180,13.773888888888889,49.09127949261683,5.466111111111113,0.6424455852000415,-2.602394631934742,test,12,persistence,SINTANG,0.0
225,6.164888888888888,11.53468778174001,-3.331111111111111,0.46204087558725204,0.11830648375760378,test,12,persistence,SORONG,0.0
237,37.33966244725738,62.347756516301644,13.567510548523206,0.7134174541722894,-0.6422695379994994,test,12,persistence,SUPADIO,0.0
195,10.166153846153845,13.76975876369141,-9.21025641025641,0.6846517900786128,0.02850910471181578,test,12,persistence,TANJUNGHARAPAN2,0.0
239,6.4188284518828445,9.180867407812437,-1.3376569037656896,0.08433800172362384,-0.016541547021984737,test,12,climatology,BANJARBARU2,70.55244164619165
226,5.641814159292037,9.00919576916162,-2.2926991150442477,-0.026388072294583096,-0.0851001914762155,test,12,climatology,BATAM2,25.42258875826168
225,15.341777777777779,18.9959340678765,-0.8911111111111109,0.443962933997031,0.1946772465287261,test,12,climatology,BENGKULU,25.896268945086078
218,6.327522935779817,8.200327247889383,-0.5633027522935781,0.22904304638363998,0.029421486557146936,test,12,climatology,INDRAPURI2,1.3304721030042765
235,20.508297872340425,34.15058377744699,-9.981914893617022,0.39499657591564885,0.06884322433121015,test,12,climatology,JAMBI3,21.299683203239816
228,23.782236842105263,43.94641112125763,-11.4015350877193,0.47023649891875585,0.14768947149834877,test,12,climatology,JAMBI4,20.58422918070242
238,10.942857142857143,14.33361873535152,6.428991596638657,0.6350481303815556,0.1810873213336669,test,12,climatology,KEMAYORAN3,43.4882610771167
224,6.0310267857142845,7.532746220668795,1.858258928571429,0.040706053182703844,-0.10494863003597521,test,12,climatology,KOTABARU,-2.1512287334593427
204,4.870343137254901,6.823116166070036,-2.635539215686274,-0.044611333746883114,-0.24373296842149772,test,12,climatology,KOTOTABANG2,-6.948331539289532
228,11.217763157894737,14.396043331293887,1.782675438596492,0.16730457455929137,0.0022232529334464957,test,12,climatology,MALANG,1.5947828094340255
235,9.691702127659573,13.974984109152462,-3.7300000000000004,0.2703369358288899,-0.002183412600686774,test,12,climatology,MAROS,13.424183677348244
234,20.369017094017096,24.596337499230824,6.378418803418803,0.024485713792059646,-0.1582312489710671,test,12,climatology,MEDAN2,4.596677341873489
239,12.358158995815899,17.869776499270806,-4.369037656903765,0.31788338917998527,0.02973759661862574,test,12,climatology,MLATI,39.3137456338607
218,19.041743119266055,34.77578608982315,-15.068348623853211,0.4865174770592259,-0.12155568619428392,test,12,climatology,PALANGKARAYA2,-16.833661694342815
225,15.893999999999998,26.067030474869547,-4.6691111111111105,0.17648299730338174,-0.000995583162412883,test,12,climatology,PALEMBANG3,20.452219948394003
238,12.92079831932773,26.91356710913318,-8.167436974789915,0.46426496732104755,0.05620816003596463,test,12,climatology,PALEMBANG4,19.777998069548453
73,5.862328767123287,7.998174021064613,-4.002054794520548,0.756029905191371,0.005216966669285061,test,12,climatology,PALU,-24.694055944055936
222,7.722297297297298,11.158402380882924,-3.6506756756756755,-0.20556358042540082,-0.17120410080343795,test,12,climatology,PANGKALANBUN2,38.45670591614015
231,27.340692640692637,42.58289013756033,-10.176623376623374,0.42429536082817404,0.11031835254677225,test,12,climatology,PEKANBARU2,19.479575705033426
217,20.794930875576036,33.24200884534105,-2.3483870967741938,0.3269833896441038,0.09742203367009628,test,12,climatology,PESAWARAN,13.709029716602284
202,13.211138613861385,21.526027591299474,-9.792821782178217,0.28670820022711674,-0.19574821834606082,test,12,climatology,PONTIANAK2,57.17621194858546
226,6.010398230088495,8.745673393018121,0.6245575221238938,0.14499283731292303,0.015571782358558162,test,12,climatology,SAMARINDA2,1.3113920371985
235,9.593617021276597,11.950766021918357,0.6519148936170205,0.4125260634254231,0.1654581633462887,test,12,climatology,SEMARANG,20.50703430767602
180,10.002777777777778,24.495827309065426,-5.073333333333334,0.6978301443506204,0.10305294731700587,test,12,climatology,SINTANG,27.378695599564395
225,7.009333333333333,12.76729589398023,-5.135555555555555,0.3976564207207632,-0.08019909029625594,test,12,climatology,SORONG,-13.697642563621958
237,28.42320675105485,51.32159525229615,-22.066244725738393,0.39845884451423524,-0.11276400905015849,test,12,climatology,SUPADIO,23.879315215548903
195,9.310256410256411,14.718767019152878,-3.722051282051282,-0.051538110461910605,-0.11001521870525055,test,12,climatology,TANJUNGHARAPAN2,8.419087974172701
239,7.145539986428763,9.815745746175168,-2.712967716479036,0.2583294946566541,-0.16199511909822029,test,12,raw_cams,BANJARBARU2,67.2185185665603
226,10.044663655739145,12.478550469163736,-9.036017237643078,0.3413342512828084,-1.0817380072574458,test,12,raw_cams,BATAM2,-32.777328548695465
225,18.489341576071187,24.949650963047443,-16.376167329441106,0.5063142592714891,-0.3892410622928786,test,12,raw_cams,BENGKULU,10.69293172006317
218,6.185826093811863,8.497382454692875,-4.699449070168718,0.526176069345814,-0.042170164822337375,test,12,raw_cams,INDRAPURI2,3.5400508976404788
235,34.18960669184355,45.941594415613025,-29.39766407975106,0.4244168035523129,-0.6851504110741851,test,12,raw_cams,JAMBI3,-31.202155076639258
228,34.26328592257367,53.983548008453006,-29.3852702317294,0.41135394239397705,-0.2860974410997217,test,12,raw_cams,JAMBI4,-14.415026660810181
238,33.23983838931102,38.940672268099384,32.04210081539301,0.07496046078047892,-5.044115962064827,test,12,raw_cams,KEMAYORAN3,-71.65910551265074
224,4.831428733127964,6.62823916064849,-0.3819316989058455,0.39447573423852056,0.14447686958083328,test,12,raw_cams,KOTABARU,18.167105011670014
204,9.270658948756042,10.617880335344942,8.920934046293834,0.5819027955862264,-2.011877255272421,test,12,raw_cams,KOTOTABANG2,-103.57528800282374
228,23.355470106015673,25.64448169707902,22.34002635314561,0.5171202257368706,-2.166175179915162,test,12,raw_cams,MALANG,-104.88042723140984
235,10.896210038772457,15.143319076087272,-8.612692261313285,0.4520655468362907,-0.1767567856938126,test,12,raw_cams,MAROS,2.6643342413985804
234,19.408402495242985,27.117091051407662,-16.110422378227785,0.302694681791682,-0.40779879615683323,test,12,raw_cams,MEDAN2,9.095953084730613
239,23.073914901682333,29.921836398285535,13.591353794372045,0.014700977049071402,-1.720366699213752,test,12,raw_cams,MLATI,-13.307287065997064
218,34.05640588223748,98.15973824568356,18.961381103469833,0.8001458148452374,-7.935805623677389,test,12,raw_cams,PALANGKARAYA2,-108.95852750711428
225,24.552079931691093,34.09133213258446,-20.368564246294756,0.4395300183496098,-0.7121309791207795,test,12,raw_cams,PALEMBANG3,-22.88054952910612
238,17.017129643805387,26.23741517732527,-14.350749195113679,0.6499548743594231,0.10303439942025938,test,12,raw_cams,PALEMBANG4,-5.655097571953194
73,6.84197185658245,8.606842855078407,-6.233643221819007,0.6736264979450436,-0.1519520939730965,test,12,raw_cams,PALU,-45.53145266040761
222,9.442188000371758,15.360427036677436,-2.0619737206873983,0.24304134586771525,-1.2193976766503343,test,12,raw_cams,PANGKALANBUN2,24.749937676531808
231,33.288053057065106,51.41639402223782,-29.05481851935303,0.35315328777960925,-0.2970824821937421,test,12,raw_cams,PEKANBARU2,1.964145849073906
217,23.863728385419158,36.89243846677769,-15.546764918971503,0.2932495788137388,-0.11169314854851464,test,12,raw_cams,PESAWARAN,0.9746995900876243
202,11.810806207476253,19.037514990604937,2.716829349656352,0.6911613018510272,0.06473975575832092,test,12,raw_cams,PONTIANAK2,61.71537696117909
226,7.281893588379483,9.924674646729278,2.8492665719428936,0.06458594447149259,-0.267739731930454,test,12,raw_cams,SAMARINDA2,-19.56611093968055
235,19.55179860744946,22.976664123709693,17.83459514692021,0.4652518604248504,-2.084825323790121,test,12,raw_cams,SEMARANG,-62.00672306162065
180,12.602344193012547,31.82598601973534,8.913705511219932,0.9190358787287483,-0.5140712716867075,test,12,raw_cams,SINTANG,8.505547745643593
225,7.3054504696043825,12.910668712019536,-6.3904660394617,0.44314926385891523,-0.10459591901971654,test,12,raw_cams,SORONG,-18.500926801311103
237,23.708002886109615,38.245557476307695,-14.54530736216772,0.7066532027508463,0.38203373520153394,test,12,raw_cams,SUPADIO,36.50718476741083
195,9.766823666158817,13.6667388816299,-8.431803670439452,0.6912058645430438,0.042991346403928765,test,12,raw_cams,TANJUNGHARAPAN2,3.928035971500732
239,6.520534837608436,9.294014625959893,-0.13509581604901727,0.1683526608798878,-0.04175215142592159,test,12,obs_lgbm,BANJARBARU2,70.08584485971252
226,5.515629697256113,8.661348451667514,-0.2921077664791967,0.2483389624785487,-0.0029258229431479155,test,12,obs_lgbm,BATAM2,27.09058246593664
225,14.095806181123404,17.85468834534099,-0.3810889662776232,0.5408333344621106,0.2885355398714916,test,12,obs_lgbm,BENGKULU,31.914550883329053
218,5.36463075101423,7.413193480582592,-0.11070374834299174,0.47668209587917815,0.20680681340671525,test,12,obs_lgbm,INDRAPURI2,16.345529061437613
235,18.42056129484604,28.305753736840344,-4.50751132050599,0.6489561403603514,0.3603005288495119,test,12,obs_lgbm,JAMBI3,29.311344193330623
228,21.347149570957242,38.66479941900678,-11.527540379329258,0.694925061617944,0.340245216314254,test,12,obs_lgbm,JAMBI4,28.715690234361702
238,8.844254400981658,11.613696508148093,2.0082784613805016,0.6947093890023031,0.4623906121185485,test,12,obs_lgbm,KEMAYORAN3,54.32598734032821
224,4.420202520614341,5.972952209902227,0.5827270516027957,0.559859178157616,0.305274091802637,test,12,obs_lgbm,KOTABARU,25.132297571447083
204,4.029486479288438,5.490050396604758,0.09059074562721241,0.5114825876595761,0.19478051024831344,test,12,obs_lgbm,KOTOTABANG2,11.516120368693073
228,9.09994864074382,11.774937920879879,0.0993028439265696,0.5772808976585961,0.33247991068493665,test,12,obs_lgbm,MALANG,20.172817895056326
235,8.687508184013844,13.003464916227223,-4.45247903547511,0.4907227273480874,0.13231368991205916,test,12,obs_lgbm,MAROS,22.394631723752113
234,16.13622808495078,22.194990071717896,-0.19212206728590786,0.283140907651787,0.05688576283168967,test,12,obs_lgbm,MEDAN2,24.421990154553985
239,11.415327229740354,16.309592426681558,-3.1383126409167614,0.4708701645026286,0.19176588401729588,test,12,obs_lgbm,MLATI,43.94363657472889
218,13.797353156043947,24.383970814821932,-10.125023057318522,0.7977929509508112,0.4485885376526523,test,12,obs_lgbm,PALANGKARAYA2,15.344132056921456
225,14.423624130314295,24.79237152086865,-4.7284025717083376,0.36840203377260955,0.09450681831031527,test,12,obs_lgbm,PALEMBANG3,27.81129483671333
238,10.134069984535559,18.634614613579448,-0.5887710510038298,0.7742533518087997,0.5475459046491489,test,12,obs_lgbm,PALEMBANG4,37.0800966185933
73,4.104237643491176,5.326156037333263,-0.47207577533380074,0.751264833064805,0.5588620279098064,test,12,obs_lgbm,PALU,12.701238935065307
222,6.692398963720689,9.876377399967806,-1.9088973896386223,0.34702726093248476,0.08246233392254776,test,12,obs_lgbm,PANGKALANBUN2,46.664540136918696
231,25.59812254072234,40.81304263086496,-12.215833763311686,0.5259091615909617,0.18273611179930016,test,12,obs_lgbm,PEKANBARU2,24.61157750386481
217,20.077521595098723,33.75858974427979,-7.801411591114239,0.3604846673690648,0.06915194098582689,test,12,obs_lgbm,PESAWARAN,16.686002483336082
202,9.048256844719619,13.334908329409513,-1.1752118958513131,0.7381739888490491,0.5411275055014215,test,12,obs_lgbm,PONTIANAK2,70.6701560949121
226,5.11853112498676,7.100154560583743,0.9709679482649152,0.6042911367863719,0.35116667125411294,test,12,obs_lgbm,SAMARINDA2,15.955533693184554
235,8.370026674322599,10.621794859463817,0.07280333716665302,0.5837948894242105,0.340746498522831,test,12,obs_lgbm,SEMARANG,30.645736452670537
180,5.9251308086294365,15.912578688587532,-1.4803604689877903,0.8164278755699295,0.6215018925055369,test,12,obs_lgbm,SINTANG,56.98287639441381
225,5.687270569189948,10.641077853513801,-1.6386823163960949,0.5201174973107298,0.24962699602765603,test,12,obs_lgbm,SORONG,7.747395424429493
237,20.214963516994995,35.01851504602589,-10.372394548520946,0.7829446839998163,0.4819183289795651,test,12,obs_lgbm,SUPADIO,45.8619543078387
195,6.4552907291901604,10.071438539036652,-1.8380246645915448,0.724047908971913,0.4802804128457572,test,12,obs_lgbm,TANJUNGHARAPAN2,36.502134171101616
239,6.852218197185288,9.35882078914709,1.0811482880490575,0.18741407273554303,-0.056330853841572326,test,12,cams_lgbm,BANJARBARU2,68.5641863266415
226,5.434922586436402,8.315687445886558,0.48659968847752666,0.3483442675690017,0.07552726602972437,test,12,cams_lgbm,BATAM2,28.15742501405939
225,13.579754881565032,17.577649532377833,-0.7249978856701724,0.5643566276538016,0.31044285165058394,test,12,cams_lgbm,BENGKULU,34.40717770056819
218,5.09069713207057,6.843610688855961,0.2910750508291867,0.5760905445859991,0.32401213985929456,test,12,cams_lgbm,INDRAPURI2,20.61716918516564
235,17.435939467968982,27.258868807775304,-4.690264078116423,0.6655000020437314,0.4067439132632237,test,12,cams_lgbm,JAMBI3,33.089817189119316
228,20.42562991295017,37.579968106048234,-11.073996016881095,0.7083481103477682,0.37674777279966465,test,12,cams_lgbm,JAMBI4,31.792911037923787
238,9.200428612325343,11.777891148959776,3.0008975247327374,0.7008816224585975,0.44708169132718567,test,12,cams_lgbm,KEMAYORAN3,52.486611775085024
224,4.351360606122355,5.867845437149987,0.8353926823967864,0.5874740146613723,0.32950931792282145,test,12,cams_lgbm,KOTABARU,26.298315631651604
204,4.030803903213403,5.470416135413301,0.759432086910443,0.56620204163663,0.20052968116824343,test,12,cams_lgbm,KOTOTABANG2,11.487190930512991
228,9.332806967992546,11.792093430265032,2.048896504965624,0.5928841583269041,0.33053340540749165,test,12,cams_lgbm,MALANG,18.130122399973047
235,8.4943194972613,12.70003390317397,-3.610678339784806,0.5000167698855974,0.1723355045757482,test,12,cams_lgbm,MAROS,24.120383097411125
234,15.914104870804326,21.66191716015118,0.675806182244216,0.33042733619515186,0.10164462185416434,test,12,cams_lgbm,MEDAN2,25.46235909190927
239,11.050665775663916,15.871857803774263,-2.1147110303426313,0.4994734466379796,0.23456822001574362,test,12,cams_lgbm,MLATI,45.73435133791502
218,13.244054376409338,23.332432268577197,-9.33707407164382,0.8199859984039128,0.4951214062127365,test,12,cams_lgbm,PALANGKARAYA2,18.738985250288888
225,13.97443448936276,24.36586507098081,-5.096061654126934,0.40916134668034904,0.12539347781884091,test,12,cams_lgbm,PALEMBANG3,30.059441229054617
238,9.658792052424614,17.950577679937485,-1.0611861304791532,0.7925396725622991,0.5801534859808442,test,12,cams_lgbm,PALEMBANG4,40.03097830910553
73,3.8447015527059873,5.0640084881785965,-0.09798097252638337,0.7756889498962222,0.6012180238132858,test,12,cams_lgbm,PALU,18.221674432535817
222,6.514581211443454,9.714655739490679,-1.774448228878403,0.3840997007664679,0.11226492876116212,test,12,cams_lgbm,PANGKALANBUN2,48.08166897830103
231,25.367140579097168,40.558978897744495,-11.036233497765796,0.517616142486908,0.19287947892173307,test,12,cams_lgbm,PEKANBARU2,25.2918369910316
217,19.69736543106834,32.84424316755085,-5.365735842773795,0.38699943047236673,0.11889285383047465,test,12,cams_lgbm,PESAWARAN,18.26350444521685
202,9.009350525466624,13.364791956248636,-0.8915462371029026,0.7358026749124976,0.5390685277766512,test,12,cams_lgbm,PONTIANAK2,70.79627058195584
226,5.133802910298723,7.07342981598099,1.446628468599783,0.6234076764978204,0.35604185289732837,test,12,cams_lgbm,SAMARINDA2,15.704776392944542
235,8.242142617620438,10.490859550573814,0.7242886440826093,0.60007386057838,0.3568996119225414,test,12,cams_lgbm,SEMARANG,31.705387146405172
180,5.797357076786879,16.01173723679074,-0.8649694147411779,0.8030659612624631,0.6167700057405,test,12,cams_lgbm,SINTANG,57.91052822080272
225,5.616744018646653,10.723844057862912,-2.2030372682059736,0.5197725295188218,0.23790881214781634,test,12,cams_lgbm,SORONG,8.891399019861801
237,20.016961278709665,34.993054253686125,-9.899312849595802,0.7804886879154241,0.4826714148565382,test,12,cams_lgbm,SUPADIO,46.392227548966716
195,6.313051894832238,10.061278965012136,-1.6656311191432893,0.7219527488068637,0.4813284193304569,test,12,cams_lgbm,TANJUNGHARAPAN2,37.901275247564236
239,7.05990998096546,9.442256182335813,1.724317618493755,0.19912636817337684,-0.07524953017263569,test,12,cams_xgboost,BANJARBARU2,67.61136199610824
226,5.552930296838812,8.377647688416738,0.8326748417542044,0.34353275812823253,0.06169943662148347,test,12,cams_xgboost,BATAM2,26.597517278728944
225,13.372600244310167,17.400787253418095,-0.6786242769029405,0.5728971169898672,0.3242493732323677,test,12,cams_xgboost,BENGKULU,35.40777435554961
218,5.2212351641523735,7.005685157248917,0.3980948666913795,0.545202328509462,0.2916147066477288,test,12,cams_xgboost,INDRAPURI2,18.581597583317777
235,17.389396961293325,26.91831404658684,-3.7889792990177242,0.680331215447962,0.4214748348823839,test,12,cams_xgboost,JAMBI3,33.268423431465244
228,20.411283635256584,37.13186944006332,-8.956226186585008,0.6928011295090875,0.391522317074959,test,12,cams_xgboost,JAMBI4,31.84081741060808
238,9.131096391918279,11.535976952647752,3.031085822962913,0.7161811893479252,0.4695619647106263,test,12,cams_xgboost,KEMAYORAN3,52.8446612577236
224,4.610024437734059,5.9891066779269755,1.6917762884071894,0.6025637426133573,0.3015110935866785,test,12,cams_xgboost,KOTABARU,21.917166423256763
204,4.161946250176897,5.784574133803003,1.5106654001217266,0.5569817912833437,0.10606817610352903,test,12,cams_xgboost,KOTOTABANG2,8.607423569850692
228,9.439684450417234,11.800711625613214,2.7929199712318287,0.606178128584477,0.32955449487467947,test,12,cams_xgboost,MALANG,17.192564553301935
235,8.352599356631014,12.430380824214518,-2.908934869157507,0.508628716555631,0.20710910058022491,test,12,cams_xgboost,MAROS,25.386366791793503
234,16.36599939297407,21.942874941883392,2.1535963188888685,0.3138654583696519,0.07818993298515897,test,12,cams_xgboost,MEDAN2,23.34579948046571
239,11.038023426742233,15.774424652521802,-1.6874010022215267,0.5031491570063016,0.24393694328042326,test,12,cams_xgboost,MLATI,45.796433141742476
218,13.008044002252982,22.75844811766051,-8.478574578696433,0.8104731411503208,0.5196561673573601,test,12,cams_xgboost,PALANGKARAYA2,20.18706466391359
225,14.227911904229057,24.2316669519089,-3.7463400014241532,0.39795775304229947,0.13500096215837631,test,12,cams_xgboost,PALEMBANG3,28.79081371893547
238,9.758693105232817,18.23590922161943,-1.0667222672149916,0.783884375106354,0.5667001527952052,test,12,cams_xgboost,PALEMBANG4,39.410717683316975
73,3.924724218290146,5.103718627242751,0.3967164340084546,0.7748909394930493,0.5949392915952312,test,12,cams_xgboost,PALU,16.51956062494736
222,6.669977537790935,9.655651555156812,-0.8679075885463406,0.37957211305909944,0.12301590418874386,test,12,cams_xgboost,PANGKALANBUN2,46.84322898515266
231,25.3683670283396,40.13575690699723,-9.100003888183856,0.5129063628506507,0.20963576604838619,test,12,cams_xgboost,PEKANBARU2,25.288225004507538
217,19.670229993547714,32.49805331716873,-3.7299197886946014,0.395242229376888,0.13736932083727182,test,12,cams_xgboost,PESAWARAN,18.37610608100635
202,9.13501223007051,13.265273311951201,-0.1513434174037215,0.7390414575680191,0.545907465347075,test,12,cams_xgboost,PONTIANAK2,70.3889392866434
226,5.088260994548291,7.091933724057721,1.492690978851994,0.6215137397545346,0.352668290621204,test,12,cams_xgboost,SAMARINDA2,16.45255850276709
235,8.315915807358762,10.482828719050625,1.261210493534169,0.6059796631692143,0.35788383138758384,test,12,cams_xgboost,SEMARANG,31.094100534913814
180,5.873100856675041,15.96757685349226,-0.526749090088738,0.8034653781979703,0.6188809878981687,test,12,cams_xgboost,SINTANG,57.360619763582164
225,5.647141272226969,10.554245692003644,-1.608927003648546,0.528186591019105,0.2618232545737623,test,12,cams_xgboost,SORONG,8.398328436949875
237,20.006353462798685,34.056625395530034,-8.883137696503587,0.780512030199025,0.5099888067439371,test,12,cams_xgboost,SUPADIO,46.42063652541625
195,6.214897281940165,9.817548678521614,-1.2435706593440128,0.7281551652931098,0.50615325249059,test,12,cams_xgboost,TANJUNGHARAPAN2,38.866779157670884
239,6.852218197185288,9.35882078914709,1.0811482880490575,0.18741407273554303,-0.056330853841572326,test,12,champion,BANJARBARU2,68.5641863266415
226,5.434922586436402,8.315687445886558,0.48659968847752666,0.3483442675690017,0.07552726602972437,test,12,champion,BATAM2,28.15742501405939
225,13.579754881565032,17.577649532377833,-0.7249978856701724,0.5643566276538016,0.31044285165058394,test,12,champion,BENGKULU,34.40717770056819
218,5.09069713207057,6.843610688855961,0.2910750508291867,0.5760905445859991,0.32401213985929456,test,12,champion,INDRAPURI2,20.61716918516564
235,17.435939467968982,27.258868807775304,-4.690264078116423,0.6655000020437314,0.4067439132632237,test,12,champion,JAMBI3,33.089817189119316
228,20.42562991295017,37.579968106048234,-11.073996016881095,0.7083481103477682,0.37674777279966465,test,12,champion,JAMBI4,31.792911037923787
238,9.200428612325343,11.777891148959776,3.0008975247327374,0.7008816224585975,0.44708169132718567,test,12,champion,KEMAYORAN3,52.486611775085024
224,4.351360606122355,5.867845437149987,0.8353926823967864,0.5874740146613723,0.32950931792282145,test,12,champion,KOTABARU,26.298315631651604
204,4.030803903213403,5.470416135413301,0.759432086910443,0.56620204163663,0.20052968116824343,test,12,champion,KOTOTABANG2,11.487190930512991
228,9.332806967992546,11.792093430265032,2.048896504965624,0.5928841583269041,0.33053340540749165,test,12,champion,MALANG,18.130122399973047
235,8.4943194972613,12.70003390317397,-3.610678339784806,0.5000167698855974,0.1723355045757482,test,12,champion,MAROS,24.120383097411125
234,15.914104870804326,21.66191716015118,0.675806182244216,0.33042733619515186,0.10164462185416434,test,12,champion,MEDAN2,25.46235909190927
239,11.050665775663916,15.871857803774263,-2.1147110303426313,0.4994734466379796,0.23456822001574362,test,12,champion,MLATI,45.73435133791502
218,13.244054376409338,23.332432268577197,-9.33707407164382,0.8199859984039128,0.4951214062127365,test,12,champion,PALANGKARAYA2,18.738985250288888
225,13.97443448936276,24.36586507098081,-5.096061654126934,0.40916134668034904,0.12539347781884091,test,12,champion,PALEMBANG3,30.059441229054617
238,9.658792052424614,17.950577679937485,-1.0611861304791532,0.7925396725622991,0.5801534859808442,test,12,champion,PALEMBANG4,40.03097830910553
73,3.8447015527059873,5.0640084881785965,-0.09798097252638337,0.7756889498962222,0.6012180238132858,test,12,champion,PALU,18.221674432535817
222,6.514581211443454,9.714655739490679,-1.774448228878403,0.3840997007664679,0.11226492876116212,test,12,champion,PANGKALANBUN2,48.08166897830103
231,25.367140579097168,40.558978897744495,-11.036233497765796,0.517616142486908,0.19287947892173307,test,12,champion,PEKANBARU2,25.2918369910316
217,19.69736543106834,32.84424316755085,-5.365735842773795,0.38699943047236673,0.11889285383047465,test,12,champion,PESAWARAN,18.26350444521685
202,9.009350525466624,13.364791956248636,-0.8915462371029026,0.7358026749124976,0.5390685277766512,test,12,champion,PONTIANAK2,70.79627058195584
226,5.133802910298723,7.07342981598099,1.446628468599783,0.6234076764978204,0.35604185289732837,test,12,champion,SAMARINDA2,15.704776392944542
235,8.242142617620438,10.490859550573814,0.7242886440826093,0.60007386057838,0.3568996119225414,test,12,champion,SEMARANG,31.705387146405172
180,5.797357076786879,16.01173723679074,-0.8649694147411779,0.8030659612624631,0.6167700057405,test,12,champion,SINTANG,57.91052822080272
225,5.616744018646653,10.723844057862912,-2.2030372682059736,0.5197725295188218,0.23790881214781634,test,12,champion,SORONG,8.891399019861801
237,20.016961278709665,34.993054253686125,-9.899312849595802,0.7804886879154241,0.4826714148565382,test,12,champion,SUPADIO,46.392227548966716
195,6.313051894832238,10.061278965012136,-1.6656311191432893,0.7219527488068637,0.4813284193304569,test,12,champion,TANJUNGHARAPAN2,37.901275247564236
239,6.887862567637223,9.373449835147206,1.2317541349418857,0.19004893587256097,-0.05963579804477548,test,12,prediction_q50,BANJARBARU2,68.40066120882032
226,5.453225595438212,8.397889270831111,0.410325327562616,0.33667841715494284,0.05715982516930662,test,12,prediction_q50,BATAM2,27.915483150901576
225,13.571102883672445,17.444342191202463,-0.8243485733689337,0.5721873445456658,0.32086227226729147,test,12,prediction_q50,BENGKULU,34.448968510877584
218,5.089416950650158,6.8580141602753,0.24768454554134348,0.5730699913516464,0.321163696734307,test,12,prediction_q50,INDRAPURI2,20.63713195695749
235,17.356707167298225,27.232108764568473,-4.75233795036031,0.6695949936685381,0.40790814103102924,test,12,prediction_q50,JAMBI3,33.393870075523644
228,20.420530306845393,37.984670046116875,-11.267316666371588,0.70036390117167,0.36325177750600834,test,12,prediction_q50,JAMBI4,31.809940098410173
238,9.0473309482362,11.605407148899976,2.9339855754047623,0.710034914821537,0.4631577833531524,test,12,prediction_q50,KEMAYORAN3,53.27724763094616
224,4.365175268809003,5.866851481644086,0.8398249793981467,0.5864420298454797,0.3297364477844442,test,12,prediction_q50,KOTABARU,26.064328150229354
204,3.9791798469029085,5.425376488119266,0.8781036250999369,0.5779232478071068,0.2136400655711994,test,12,prediction_q50,KOTOTABANG2,12.620808528719763
228,9.302942940242604,11.8185428385717,1.8299106320652694,0.5869421973842056,0.3275268394207189,test,12,prediction_q50,MALANG,18.39209763474612
235,8.509006096409792,12.710219269978047,-3.573960238638689,0.49624950146657076,0.1710074062450636,test,12,prediction_q50,MAROS,23.989187947835134
234,15.893973276127902,21.663827640221978,0.7144718130369404,0.3310421224635733,0.10148615335683409,test,12,prediction_q50,MEDAN2,25.556650388031844
239,11.09190706504743,15.95957487145186,-2.4918642656230108,0.49598934050165866,0.22608440378274175,test,12,prediction_q50,MLATI,45.53183093186078
